ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
157,0.0694,0.1667,0.0278,0.0417,0.2778,0.119,0.881,0.0417,0.1667,0.2083,72,42
158,0.0333,0.2,0.0333,0.0167,0.3167,0.1515,0.8485,0.05,0.1333,0.2167,60,33
159,0.0278,0.1389,0.0278,0.0,0.3056,0.1071,0.8929,0.0556,0.1111,0.3333,36,28
160,0.0,0.2879,0.0,0.0152,0.3485,0.0294,0.9706,0.0152,0.1061,0.2273,66,34
161,0.0,0.1724,0.0,0.0345,0.3103,0.0526,0.9474,0.0345,0.069,0.3793,29,19
162,0.0,0.2143,0.0,0.0,0.3571,0.0556,0.9444,0.0714,0.1786,0.1786,28,18
163,0.0588,0.1765,0.0,0.0588,0.2941,0.1875,0.8125,0.0588,0.1176,0.2353,17,16
164,0.0,0.25,0.0,0.0625,0.3125,0.1818,0.8182,0.0625,0.125,0.1875,16,11
165,0.0,0.25,0.0,0.0417,0.375,0.0714,0.9286,0.0417,0.0417,0.25,24,14
166,0.0,0.25,0.0,0.0,0.3333,0.1,0.9,0.0,0.1667,0.25,12,10
167,0.0,0.2,0.0,0.0333,0.3667,0.1111,0.8889,0.0667,0.0667,0.2667,30,18
168,0.0,0.1333,0.0,0.0,0.4,0.0,1.0,0.0,0.2,0.2667,15,14
169,0.0,0.125,0.0,0.0625,0.375,0.0769,0.9231,0.0625,0.1875,0.1875,16,13
170,0.0,0.1429,0.0,0.0,0.381,0.0,1.0,0.0,0.1905,0.2857,21,16
171,0.0,0.2,0.0,0.08,0.32,0.05,0.95,0.0,0.12,0.28,25,20
172,0.0357,0.2857,0.0357,0.0357,0.2857,0.125,0.875,0.0,0.0357,0.2857,28,16
173,0.0323,0.2581,0.0,0.0968,0.2581,0.0714,0.9286,0.0,0.0968,0.2581,31,14
174,0.0,0.1739,0.0,0.0435,0.3043,0.1333,0.8667,0.0435,0.1739,0.2609,23,15
175,0.0,0.25,0.0,0.0312,0.2812,0.0625,0.9375,0.0,0.1875,0.25,32,16
176,0.0,0.2222,0.0,0.0,0.3333,0.1765,0.8235,0.0,0.1111,0.3333,18,17
177,0.0,0.1176,0.0,0.0588,0.2941,0.1667,0.8333,0.0,0.2353,0.2941,17,12
178,0.0,0.2,0.0,0.0,0.2667,0.0769,0.9231,0.0667,0.2,0.2667,15,13
179,0.0,0.1923,0.0,0.0769,0.2308,0.1538,0.8462,0.0769,0.1538,0.2692,26,13
180,0.0,0.1818,0.0,0.0,0.3636,0.0667,0.9333,0.0455,0.0909,0.3182,22,15
181,0.0714,0.1905,0.0,0.0238,0.2143,0.2308,0.7692,0.0238,0.1429,0.3333,42,26
182,0.0227,0.2273,0.0,0.0455,0.2955,0.0714,0.9286,0.0455,0.0682,0.2955,44,28
183,0.0238,0.1905,0.0,0.0238,0.3333,0.05,0.95,0.0476,0.0952,0.2857,42,20
184,0.0189,0.283,0.0,0.0377,0.2642,0.0714,0.9286,0.0189,0.0755,0.3019,53,28
185,0.0149,0.209,0.0149,0.0597,0.2836,0.0303,0.9697,0.0448,0.1045,0.2687,67,33
186,0.0227,0.2045,0.0227,0.0455,0.25,0.087,0.913,0.0455,0.1364,0.2727,44,23
187,0.0263,0.1316,0.0263,0.1316,0.2368,0.1905,0.8095,0.0789,0.0526,0.3158,38,21
188,0.0426,0.234,0.0,0.0851,0.2766,0.1,0.9,0.0,0.0638,0.2979,47,30
189,0.0732,0.1951,0.0,0.0488,0.2439,0.087,0.913,0.0,0.0488,0.3902,41,23
190,0.0213,0.1277,0.0,0.0426,0.2766,0.0667,0.9333,0.0638,0.1489,0.3191,47,30
191,0.0541,0.1622,0.027,0.027,0.2432,0.1304,0.8696,0.0541,0.0811,0.3514,37,23
192,0.0435,0.2174,0.0435,0.1304,0.2826,0.2667,0.7333,0.0435,0.087,0.1522,46,30
193,0.1087,0.1304,0.0435,0.0652,0.2391,0.1786,0.8214,0.0435,0.1087,0.2609,46,28
194,0.0377,0.2075,0.0189,0.0755,0.2453,0.1667,0.8333,0.0566,0.1321,0.2264,53,30
195,0.0526,0.1579,0.0789,0.1053,0.1842,0.1364,0.8636,0.0789,0.0789,0.2632,38,22
196,0.0714,0.1786,0.0357,0.0536,0.2321,0.1667,0.8333,0.0714,0.1429,0.2143,56,24
197,0.037,0.2222,0.0,0.037,0.2963,0.1,0.9,0.0,0.037,0.3704,27,20
198,0.0,0.2444,0.0,0.0667,0.3333,0.1333,0.8667,0.0444,0.0222,0.2889,45,30
199,0.025,0.175,0.0,0.075,0.25,0.2381,0.7619,0.05,0.225,0.2,40,21
200,0.0167,0.2167,0.0167,0.0667,0.25,0.1471,0.8529,0.05,0.1333,0.25,60,34
201,0.0,0.1538,0.0,0.0385,0.3462,0.1,0.9,0.0385,0.0769,0.3462,26,20
202,0.0536,0.1964,0.0179,0.0536,0.2857,0.25,0.75,0.0357,0.125,0.2321,56,24
203,0.0714,0.1786,0.0357,0.0714,0.2857,0.1765,0.8235,0.0,0.0714,0.2857,28,17
204,0.0,0.2973,0.0,0.0,0.2703,0.0833,0.9167,0.0,0.1081,0.3243,37,24
205,0.0513,0.3077,0.0,0.0256,0.2564,0.0385,0.9615,0.0,0.0513,0.3077,39,26
206,0.0208,0.1875,0.0,0.0,0.3333,0.04,0.96,0.0,0.1458,0.3125,48,25
207,0.0,0.2353,0.0,0.0294,0.2059,0.1111,0.8889,0.0588,0.1176,0.3529,34,18
208,0.0238,0.2143,0.0,0.0,0.3095,0.08,0.92,0.0238,0.1429,0.2857,42,25
209,0.025,0.225,0.0,0.0,0.3,0.087,0.913,0.025,0.15,0.275,40,23
210,0.0213,0.1702,0.0213,0.0213,0.2766,0.0769,0.9231,0.0638,0.1915,0.234,47,26
211,0.0,0.2444,0.0,0.0,0.3556,0.0435,0.9565,0.0222,0.1111,0.2667,45,23
212,0.0222,0.2667,0.0,0.0444,0.3333,0.129,0.871,0.0667,0.0667,0.2,45,31
213,0.0256,0.2051,0.0,0.0256,0.3333,0.12,0.88,0.0513,0.1282,0.2308,39,25
214,0.0,0.1957,0.0435,0.0435,0.3043,0.0833,0.9167,0.087,0.1087,0.2174,46,24
215,0.0,0.2667,0.0222,0.0222,0.3111,0.1739,0.8261,0.0444,0.0889,0.2444,45,23
216,0.0,0.2449,0.0,0.0,0.3265,0.0,1.0,0.0204,0.1224,0.2857,49,27
217,0.0317,0.2381,0.0159,0.0317,0.3175,0.2,0.8,0.0476,0.127,0.1905,63,30
218,0.0294,0.2059,0.0,0.0588,0.2647,0.1333,0.8667,0.0294,0.1471,0.2647,34,15
219,0.0263,0.1842,0.0263,0.0789,0.2895,0.1154,0.8846,0.0526,0.1316,0.2105,38,26
220,0.0,0.2391,0.0,0.0,0.3478,0.1304,0.8696,0.087,0.1522,0.1739,46,23
221,0.0323,0.129,0.0,0.0645,0.2903,0.125,0.875,0.0323,0.1613,0.2903,31,16
222,0.0,0.3043,0.0,0.0435,0.3478,0.0,1.0,0.0,0.087,0.2174,23,17
223,0.037,0.1852,0.0,0.037,0.3333,0.0952,0.9048,0.037,0.0741,0.2963,27,21
224,0.0,0.2,0.0,0.04,0.32,0.0625,0.9375,0.0,0.12,0.32,25,16
225,0.0667,0.1333,0.0,0.1333,0.2,0.1667,0.8333,0.0667,0.1333,0.2667,15,12
226,0.0,0.1333,0.0,0.0667,0.3333,0.0667,0.9333,0.0,0.0667,0.4,15,15
227,0.0,0.25,0.0,0.0833,0.3333,0.0833,0.9167,0.0,0.0833,0.25,12,12
228,0.0,0.2222,0.0,0.0,0.3889,0.0,1.0,0.0556,0.1667,0.1667,18,12
229,0.0,0.1765,0.0,0.0294,0.3529,0.0476,0.9524,0.0882,0.0882,0.2647,34,21
230,0.0,0.3158,0.0,0.0526,0.3158,0.0,1.0,0.0,0.0526,0.2632,19,9
231,0.0,0.24,0.0,0.04,0.28,0.0,1.0,0.0,0.12,0.32,25,15
232,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.0,0.1071,0.3929,28,20
233,0.0,0.1538,0.0,0.0769,0.3077,0.0,1.0,0.0,0.0769,0.3846,13,11
234,0.0,0.2083,0.0,0.0,0.2917,0.0,1.0,0.0,0.125,0.375,24,18
235,0.0556,0.2222,0.0278,0.0278,0.2778,0.125,0.875,0.0278,0.1111,0.25,36,16
236,0.0,0.12,0.0,0.0,0.28,0.0,1.0,0.0,0.08,0.52,25,17
237,0.0,0.2222,0.0,0.0,0.2593,0.05,0.95,0.0,0.0741,0.4444,27,20
238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1
239,0.0,0.2857,0.0,0.0,0.3333,0.1176,0.8824,0.0,0.0952,0.2857,21,17
240,0.0,0.2,0.0,0.04,0.24,0.0,1.0,0.0,0.16,0.36,25,14
241,0.0,0.2162,0.0541,0.0811,0.2432,0.125,0.875,0.0811,0.0811,0.2432,37,24
242,0.0357,0.2143,0.0714,0.1071,0.2143,0.2188,0.7812,0.0893,0.1071,0.1607,56,32
243,0.0159,0.2063,0.0159,0.0635,0.2698,0.0909,0.9091,0.0635,0.127,0.2381,63,33
244,0.0,0.24,0.04,0.08,0.22,0.16,0.84,0.06,0.12,0.24,50,25
245,0.0,0.2093,0.0465,0.093,0.2558,0.2273,0.7727,0.093,0.0698,0.2326,43,22
246,0.0204,0.2245,0.0612,0.0612,0.2041,0.1333,0.8667,0.0816,0.1224,0.2245,49,30
247,0.0263,0.1842,0.0263,0.1053,0.2368,0.1739,0.8261,0.0789,0.0526,0.2895,38,23
248,0.037,0.1852,0.0741,0.1111,0.2037,0.1944,0.8056,0.0926,0.0556,0.2407,54,36
249,0.0,0.2203,0.0339,0.0847,0.2373,0.1111,0.8889,0.0847,0.1186,0.2203,59,27
250,0.0263,0.1842,0.0526,0.1316,0.2368,0.1739,0.8261,0.0789,0.0789,0.2105,38,23
251,0.129,0.1613,0.0645,0.129,0.1613,0.3684,0.6316,0.129,0.0968,0.129,31,19
252,0.0364,0.2364,0.0364,0.0909,0.2364,0.2069,0.7931,0.0727,0.0909,0.2,55,29
253,0.0732,0.1707,0.0488,0.0732,0.2927,0.2692,0.7308,0.0732,0.0488,0.2195,41,26
254,0.0435,0.1957,0.0435,0.1087,0.2174,0.1923,0.8077,0.087,0.1087,0.1957,46,26
255,0.04,0.22,0.04,0.1,0.24,0.1364,0.8636,0.04,0.06,0.26,50,22
256,0.0408,0.2449,0.0408,0.102,0.2449,0.2083,0.7917,0.0816,0.0816,0.1633,49,24
257,0.0541,0.1892,0.0541,0.0811,0.3243,0.1429,0.8571,0.0541,0.1081,0.1351,37,21
258,0.0385,0.1538,0.0577,0.1154,0.2692,0.2759,0.7241,0.1154,0.1154,0.1346,52,29
259,0.0444,0.2444,0.0444,0.1333,0.2444,0.3043,0.6957,0.0667,0.0889,0.1333,45,23
260,0.0577,0.2115,0.0577,0.1154,0.2692,0.28,0.72,0.0769,0.0769,0.1346,52,25
261,0.0,0.2895,0.0263,0.0526,0.3421,0.1304,0.8696,0.0263,0.0789,0.1842,38,23
262,0.0426,0.234,0.0426,0.1064,0.1915,0.2414,0.7586,0.1064,0.0426,0.234,47,29
263,0.0323,0.2903,0.0323,0.0968,0.2258,0.2105,0.7895,0.0323,0.0323,0.2581,31,19
264,0.0377,0.2075,0.0377,0.0755,0.283,0.1923,0.8077,0.0377,0.1509,0.1698,53,26
265,0.0526,0.1579,0.0263,0.1053,0.3158,0.24,0.76,0.0789,0.0526,0.2105,38,25
266,0.0256,0.1795,0.0513,0.0769,0.3077,0.1429,0.8571,0.0513,0.1026,0.2051,39,21
267,0.0566,0.2264,0.0566,0.0755,0.2075,0.2593,0.7407,0.0755,0.0755,0.2264,53,27
268,0.0,0.2286,0.0286,0.0571,0.3429,0.1364,0.8636,0.0571,0.0286,0.2571,35,22
269,0.0,0.2812,0.0312,0.0938,0.25,0.1667,0.8333,0.0938,0.125,0.125,32,24
270,0.0833,0.125,0.0625,0.0833,0.2292,0.25,0.75,0.1042,0.125,0.1875,48,28
271,0.0,0.2162,0.027,0.0811,0.3243,0.12,0.88,0.0541,0.1081,0.1892,37,25
272,0.0175,0.193,0.0175,0.0351,0.3333,0.1613,0.8387,0.0526,0.1053,0.2456,57,31
273,0.0,0.3103,0.0172,0.069,0.3448,0.1,0.9,0.069,0.0517,0.1379,58,30
274,0.0217,0.2391,0.0217,0.0435,0.2826,0.0952,0.9048,0.0435,0.1522,0.1957,46,21
275,0.0,0.2444,0.0222,0.0222,0.3111,0.12,0.88,0.0667,0.0889,0.2444,45,25
276,0.0,0.2115,0.0192,0.0385,0.4038,0.0909,0.9091,0.0192,0.1154,0.1923,52,33
277,0.0233,0.186,0.0698,0.0698,0.3256,0.0741,0.9259,0.0698,0.1163,0.1395,43,27
278,0.0294,0.25,0.0294,0.0588,0.2941,0.125,0.875,0.0735,0.1176,0.1471,68,32
279,0.0222,0.2222,0.0222,0.0444,0.3333,0.1429,0.8571,0.0444,0.1333,0.1778,45,28
280,0.0244,0.2195,0.0244,0.0732,0.3171,0.1667,0.8333,0.0732,0.122,0.1463,41,18
281,0.0,0.3214,0.0357,0.0357,0.2857,0.1111,0.8889,0.0357,0.1071,0.1786,28,18
282,0.0,0.1667,0.0833,0.125,0.25,0.1429,0.8571,0.0833,0.125,0.1667,24,14
283,0.0323,0.129,0.0323,0.0645,0.2581,0.1111,0.8889,0.0645,0.1613,0.2581,31,18
284,0.0,0.1786,0.0357,0.1071,0.3214,0.125,0.875,0.0714,0.0714,0.2143,28,16
285,0.069,0.1379,0.0345,0.069,0.2759,0.2105,0.7895,0.069,0.1034,0.2414,29,19
286,0.0,0.1818,0.0455,0.0455,0.2727,0.0769,0.9231,0.0455,0.2273,0.1818,22,13
287,0.0,0.1379,0.0345,0.1034,0.3793,0.1111,0.8889,0.0345,0.069,0.2414,29,18
288,0.0,0.2051,0.0256,0.0513,0.3333,0.05,0.95,0.1026,0.1282,0.1538,39,20
289,0.0,0.2593,0.037,0.037,0.2593,0.0667,0.9333,0.037,0.1481,0.2222,27,15
290,0.0,0.1892,0.027,0.0541,0.3243,0.1,0.9,0.1081,0.1622,0.1351,37,20
291,0.0278,0.1667,0.0278,0.0556,0.2778,0.2632,0.7368,0.0833,0.1667,0.1944,36,19
292,0.0,0.1923,0.0385,0.0769,0.1923,0.1875,0.8125,0.1154,0.1154,0.2692,26,16
293,0.0,0.1538,0.0385,0.1154,0.2692,0.2105,0.7895,0.1154,0.1154,0.1923,26,19
294,0.0294,0.2353,0.0294,0.0882,0.3235,0.1176,0.8824,0.0294,0.0882,0.1765,34,17
295,0.0,0.2812,0.0312,0.0938,0.2188,0.1333,0.8667,0.0625,0.0625,0.25,32,15
296,0.0333,0.2667,0.0333,0.0667,0.2333,0.0833,0.9167,0.0333,0.1,0.2333,30,24
297,0.0,0.2812,0.0312,0.0625,0.2188,0.0435,0.9565,0.0625,0.0312,0.3125,32,23
298,0.0323,0.2258,0.0645,0.0968,0.1935,0.125,0.875,0.0323,0.129,0.2258,31,16
299,0.0,0.2,0.05,0.05,0.2,0.0769,0.9231,0.05,0.2,0.25,20,13
300,0.0,0.2381,0.0476,0.0952,0.1905,0.1333,0.8667,0.0952,0.0952,0.2381,21,15
301,0.0864,0.1728,0.037,0.1358,0.1605,0.3784,0.6216,0.1605,0.0864,0.1605,81,37
302,0.0175,0.2281,0.0351,0.1228,0.2281,0.25,0.75,0.1228,0.0526,0.193,57,28
303,0.075,0.15,0.075,0.125,0.225,0.3913,0.6087,0.15,0.075,0.125,40,23
304,0.0877,0.1404,0.0702,0.1228,0.1228,0.56,0.44,0.1754,0.0877,0.193,57,25
305,0.0408,0.1837,0.0408,0.102,0.1837,0.3333,0.6667,0.1633,0.0816,0.2041,49,24
306,0.0952,0.1746,0.0635,0.127,0.1429,0.4828,0.5172,0.2063,0.0794,0.1111,63,29
307,0.0656,0.1967,0.0492,0.1475,0.1475,0.4,0.6,0.1803,0.0492,0.1639,61,30
308,0.0889,0.1333,0.0444,0.1111,0.1778,0.4583,0.5417,0.1556,0.0889,0.2,45,24
309,0.0417,0.2083,0.0417,0.125,0.1875,0.2609,0.7391,0.125,0.0417,0.2292,48,23
310,0.0833,0.1667,0.0208,0.1458,0.1458,0.4815,0.5185,0.2292,0.0625,0.1458,48,27
311,0.0571,0.1143,0.0857,0.0857,0.1714,0.4706,0.5294,0.2,0.1143,0.1714,35,17
312,0.0889,0.0889,0.0667,0.1333,0.1333,0.4783,0.5217,0.2,0.0667,0.2222,45,23
313,0.0714,0.1786,0.0893,0.1429,0.1607,0.4167,0.5833,0.1786,0.0714,0.1071,56,24
314,0.0962,0.1538,0.0769,0.0962,0.1346,0.4762,0.5238,0.1538,0.0769,0.2115,52,21
315,0.0794,0.1429,0.0794,0.1429,0.1429,0.4615,0.5385,0.127,0.0952,0.1905,63,26
316,0.0862,0.1207,0.0862,0.1379,0.1897,0.5217,0.4783,0.1552,0.0862,0.1379,58,23
317,0.0455,0.1667,0.0758,0.0758,0.1667,0.2963,0.7037,0.1515,0.1364,0.1818,66,27
318,0.0943,0.1321,0.0943,0.1321,0.1509,0.5263,0.4737,0.1321,0.1132,0.1509,53,19
319,0.0714,0.1429,0.0714,0.1071,0.1964,0.3704,0.6296,0.1607,0.0714,0.1786,56,27
320,0.0227,0.1818,0.0455,0.1591,0.1364,0.4737,0.5263,0.2045,0.0682,0.1818,44,19
321,0.0667,0.15,0.1,0.1,0.1833,0.3636,0.6364,0.15,0.0667,0.1833,60,22
322,0.0385,0.1538,0.0385,0.1154,0.1923,0.3333,0.6667,0.1538,0.0769,0.2308,26,15
323,0.125,0.0833,0.0,0.1667,0.125,0.5,0.5,0.25,0.0833,0.1667,24,18
324,0.0357,0.1429,0.0357,0.1071,0.1786,0.3158,0.6842,0.1429,0.0357,0.3214,28,19
325,0.0536,0.1786,0.0714,0.0893,0.1607,0.4167,0.5833,0.1607,0.0714,0.2143,56,24
326,0.1081,0.1892,0.0541,0.1622,0.1081,0.4,0.6,0.1892,0.0541,0.1351,37,20
327,0.0702,0.1579,0.0702,0.1579,0.1579,0.5385,0.4615,0.1754,0.0702,0.1404,57,26
328,0.0794,0.1429,0.0794,0.127,0.1746,0.4231,0.5769,0.1429,0.1111,0.1429,63,26
329,0.0741,0.1296,0.0741,0.1296,0.1852,0.4444,0.5556,0.1481,0.0556,0.2037,54,27
330,0.0682,0.2045,0.0682,0.0909,0.1818,0.3684,0.6316,0.1136,0.0909,0.1818,44,19
331,0.0667,0.2667,0.0222,0.0667,0.2222,0.2917,0.7083,0.0444,0.0667,0.2444,45,24
332,0.0435,0.2609,0.0,0.087,0.2174,0.3333,0.6667,0.1304,0.0435,0.2174,23,12
333,0.0588,0.2059,0.0294,0.1176,0.2353,0.375,0.625,0.2059,0.0,0.1471,34,24
334,0.0357,0.25,0.0357,0.0714,0.1786,0.5714,0.4286,0.2143,0.1071,0.1071,28,14
335,0.0769,0.1923,0.0769,0.0769,0.1538,0.3333,0.6667,0.1154,0.0385,0.2692,26,15
336,0.0333,0.2667,0.0333,0.0667,0.2,0.5,0.5,0.1667,0.0667,0.1667,30,12
337,0.0682,0.1818,0.0682,0.1136,0.1818,0.3684,0.6316,0.1591,0.0682,0.1591,44,19
338,0.0435,0.3043,0.0,0.0,0.2609,0.4118,0.5882,0.087,0.0435,0.2609,23,17
339,0.0541,0.1892,0.0541,0.0811,0.1892,0.45,0.55,0.2432,0.0811,0.1081,37,20
340,0.0625,0.2188,0.0312,0.125,0.25,0.3333,0.6667,0.1562,0.0625,0.0938,32,21
341,0.1,0.2,0.0,0.1,0.3,0.5,0.5,0.2,0.0,0.1,10,8
342,0.0,0.1333,0.0667,0.1333,0.2,0.375,0.625,0.1333,0.0667,0.2667,15,8
343,0.0435,0.0435,0.0435,0.0435,0.3043,0.2,0.8,0.1304,0.0435,0.3478,23,15
344,0.0526,0.1053,0.0,0.1053,0.2632,0.3636,0.6364,0.1579,0.1053,0.2105,19,11
345,0.125,0.0,0.0,0.0,0.25,0.4545,0.5455,0.375,0.0,0.25,8,11
346,0.2,0.0,0.0,0.2,0.2,0.5556,0.4444,0.2,0.0,0.2,10,9
347,0.0,0.2083,0.0,0.0417,0.2917,0.2667,0.7333,0.125,0.0417,0.2917,24,15
348,0.0714,0.1429,0.0714,0.1429,0.2143,0.4,0.6,0.2143,0.0,0.1429,14,10
349,0.0435,0.087,0.087,0.087,0.1739,0.3571,0.6429,0.1739,0.087,0.2609,23,14
350,0.0,0.2308,0.0,0.0769,0.3077,0.3333,0.6667,0.1538,0.0769,0.1538,13,9
351,0.027,0.2432,0.0541,0.0541,0.2162,0.2778,0.7222,0.0811,0.1081,0.2162,37,18
