ID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,total_emotions,total_sentiments
312,0.0,0.2941,0.0,0.0588,0.3529,0.0909,0.9091,0.0588,0.1176,0.1176,17,11
313,0.0,0.1379,0.0,0.0345,0.3448,0.1111,0.8889,0.1034,0.1379,0.2414,29,18
314,0.037,0.2593,0.037,0.1481,0.2963,0.125,0.875,0.037,0.037,0.1481,27,16
315,0.0278,0.25,0.0556,0.0556,0.2222,0.0625,0.9375,0.0,0.1111,0.2778,36,16
316,0.0,0.2703,0.0,0.0541,0.2703,0.0,1.0,0.0,0.1351,0.2703,37,14
317,0.0541,0.1622,0.0541,0.0811,0.2432,0.2667,0.7333,0.0541,0.1622,0.1892,37,15
318,0.0,0.2308,0.0,0.0769,0.1538,0.375,0.625,0.0769,0.2308,0.2308,13,8
319,0.0333,0.2333,0.0,0.0667,0.3,0.125,0.875,0.0,0.1667,0.2,30,16
320,0.0,0.2222,0.0,0.0556,0.3889,0.0,1.0,0.0,0.1111,0.2222,18,8
321,0.0,0.3125,0.0312,0.125,0.1875,0.0769,0.9231,0.0,0.125,0.2188,32,13
322,0.0,0.32,0.0,0.08,0.28,0.1429,0.8571,0.0,0.04,0.28,25,14
323,0.0,0.2647,0.0,0.0294,0.2941,0.1111,0.8889,0.0588,0.0882,0.2647,34,18
324,0.0,0.25,0.0,0.0714,0.2857,0.2143,0.7857,0.0,0.2143,0.1786,28,14
325,0.0,0.1667,0.0,0.0,0.3333,0.0,1.0,0.0,0.25,0.25,12,8
326,0.0625,0.25,0.0,0.125,0.1875,0.25,0.75,0.0,0.1875,0.1875,16,8
327,0.0,0.2727,0.0,0.0455,0.3182,0.0714,0.9286,0.0455,0.1364,0.1818,22,14
328,0.027,0.2162,0.027,0.0541,0.2973,0.1875,0.8125,0.027,0.1622,0.1892,37,16
329,0.04,0.24,0.04,0.08,0.24,0.2,0.8,0.04,0.08,0.24,25,15
330,0.0435,0.2609,0.0435,0.0435,0.2174,0.3,0.7,0.0,0.1739,0.2174,23,10
331,0.037,0.1852,0.0,0.0741,0.2593,0.1667,0.8333,0.0741,0.1481,0.2222,27,12
332,0.0,0.25,0.0,0.0,0.3,0.0909,0.9091,0.05,0.15,0.25,20,11
333,0.0,0.2353,0.0,0.0588,0.2941,0.0667,0.9333,0.0588,0.1765,0.1765,17,15
334,0.0,0.3125,0.0,0.0625,0.2812,0.1333,0.8667,0.0,0.125,0.2188,32,15
335,0.0,0.2821,0.0,0.0769,0.2564,0.1176,0.8824,0.0,0.1026,0.2821,39,17
336,0.0,0.2778,0.0,0.1111,0.2778,0.0909,0.9091,0.0,0.1111,0.2222,18,11
337,0.0,0.1905,0.0,0.0476,0.381,0.0,1.0,0.0952,0.1429,0.1429,21,9
338,0.0345,0.2069,0.0345,0.069,0.2414,0.1429,0.8571,0.069,0.1724,0.1724,29,14
339,0.0,0.2,0.0,0.0667,0.3333,0.2,0.8,0.0,0.1333,0.2667,15,10
340,0.0357,0.25,0.0,0.0357,0.25,0.0667,0.9333,0.0714,0.0714,0.2857,28,15
341,0.1111,0.1667,0.0,0.1667,0.2778,0.2,0.8,0.0556,0.1667,0.0556,18,10
342,0.0,0.2857,0.0,0.0476,0.3333,0.1538,0.8462,0.0,0.0476,0.2857,21,13
343,0.0,0.2778,0.0278,0.0,0.3056,0.0417,0.9583,0.0,0.1944,0.1944,36,24
344,0.0,0.2857,0.0,0.0476,0.2857,0.1667,0.8333,0.0,0.0952,0.2857,21,12
345,0.0,0.2581,0.0,0.0323,0.3226,0.0714,0.9286,0.0,0.129,0.2581,31,14
346,0.0,0.2,0.0,0.15,0.25,0.125,0.875,0.0,0.15,0.25,20,8
347,0.0,0.3158,0.0,0.0,0.2632,0.1538,0.8462,0.0,0.0526,0.3684,19,13
348,0.0645,0.1613,0.0645,0.0968,0.2581,0.1333,0.8667,0.0968,0.0968,0.1613,31,15
349,0.0,0.2759,0.0,0.0345,0.3103,0.0588,0.9412,0.0,0.1034,0.2759,29,17
350,0.0,0.25,0.0,0.0625,0.25,0.1429,0.8571,0.0625,0.125,0.25,16,14
351,0.0,0.2174,0.0,0.0435,0.3478,0.0,1.0,0.0,0.1304,0.2609,23,13
352,0.0,0.1538,0.0,0.0,0.3846,0.0,1.0,0.0,0.1538,0.3077,13,8
353,0.0,0.2414,0.0345,0.1034,0.2414,0.1111,0.8889,0.0,0.1724,0.2069,29,18
354,0.0,0.2727,0.0,0.1364,0.3182,0.1765,0.8235,0.0,0.0455,0.2273,22,17
355,0.0,0.2174,0.0,0.0435,0.3478,0.0714,0.9286,0.0,0.1304,0.2609,23,14
356,0.0417,0.125,0.0417,0.25,0.2083,0.25,0.75,0.0417,0.0833,0.2083,24,16
357,0.0667,0.2667,0.0,0.0667,0.2667,0.0769,0.9231,0.0,0.1333,0.2,30,13
358,0.0,0.2857,0.0,0.2143,0.1429,0.5,0.5,0.1429,0.1429,0.0714,14,10
359,0.1,0.1,0.1,0.1,0.4,0.3333,0.6667,0.1,0.0,0.1,10,9
360,0.0,0.2069,0.0345,0.069,0.2759,0.125,0.875,0.069,0.1724,0.1724,29,16
